cik,cik_full,ticker,accn,form,fy,10k_path
1817004,0001817004,EZFL,0001564590-21-048370,10-K,2021,https://www.sec.gov/Archives/edgar/data/1817004/000156459021048370/0001564590-21-048370.txt
1487198,0001487198,ASPU,0001487198-21-000003,10-K,2021,https://www.sec.gov/Archives/edgar/data/1487198/000148719821000003/0001487198-21-000003.txt
1552670,0001552670,TAOP,0001487198-21-000003,10-K,2021,https://www.sec.gov/Archives/edgar/data/1552670/000148719821000003/0001487198-21-000003.txt
1750593,0001750593,DUO,0001487198-21-000003,10-K,2021,https://www.sec.gov/Archives/edgar/data/1750593/000148719821000003/0001487198-21-000003.txt
1399708,0001399708,NVCN,0001487198-21-000003,10-K,2021,https://www.sec.gov/Archives/edgar/data/1399708/000148719821000003/0001487198-21-000003.txt
1029125,0001029125,PBLA,0001437749-21-007154,10-K,2020,https://www.sec.gov/Archives/edgar/data/1029125/000143774921007154/0001437749-21-007154.txt
1672619,0001672619,IMRA,0001564590-21-011098,10-K,2020,https://www.sec.gov/Archives/edgar/data/1672619/000156459021011098/0001564590-21-011098.txt
1750149,0001750149,IKT,0001564590-21-011098,10-K,2020,https://www.sec.gov/Archives/edgar/data/1750149/000156459021011098/0001564590-21-011098.txt
766792,0000766792,CVV,0001437749-21-007832,10-K,2020,https://www.sec.gov/Archives/edgar/data/766792/000143774921007832/0001437749-21-007832.txt
1371451,0001371451,HEOL,0001371451-22-000002,10-K,2020,https://www.sec.gov/Archives/edgar/data/1371451/000137145122000002/0001371451-22-000002.txt
1030471,0001030471,UTSI,0001371451-22-000002,10-K,2020,https://www.sec.gov/Archives/edgar/data/1030471/000137145122000002/0001371451-22-000002.txt
1029744,0001029744,SOFO,0001437749-21-028230,10-K,2021,https://www.sec.gov/Archives/edgar/data/1029744/000143774921028230/0001437749-21-028230.txt
1598646,0001598646,NERV,0001564590-21-011340,10-K,2020,https://www.sec.gov/Archives/edgar/data/1598646/000156459021011340/0001564590-21-011340.txt
1413745,0001413745,ANTE,0001564590-21-011340,10-K,2020,https://www.sec.gov/Archives/edgar/data/1413745/000156459021011340/0001564590-21-011340.txt
1709819,0001709819,FEDU,0001564590-21-011340,10-K,2020,https://www.sec.gov/Archives/edgar/data/1709819/000156459021011340/0001564590-21-011340.txt
1729750,0001729750,KBNT,0001104659-21-043439,10-K,2020,https://www.sec.gov/Archives/edgar/data/1729750/000110465921043439/0001104659-21-043439.txt
1527762,0001527762,MFH,0001104659-21-043439,10-K,2020,https://www.sec.gov/Archives/edgar/data/1527762/000110465921043439/0001104659-21-043439.txt
1817944,0001817944,CRXT,0001213900-21-024924,10-K,2020,https://www.sec.gov/Archives/edgar/data/1817944/000121390021024924/0001213900-21-024924.txt
50292,0000050292,IEHC,0001213900-21-024924,10-K,2020,https://www.sec.gov/Archives/edgar/data/50292/000121390021024924/0001213900-21-024924.txt
1403853,0001403853,NES,0001403853-21-000014,10-K,2020,https://www.sec.gov/Archives/edgar/data/1403853/000140385321000014/0001403853-21-000014.txt
1016178,0001016178,CARV,0001016178-21-000011,10-K,2021,https://www.sec.gov/Archives/edgar/data/1016178/000101617821000011/0001016178-21-000011.txt
771999,0000771999,DSS,0001493152-21-007382,10-K,2020,https://www.sec.gov/Archives/edgar/data/771999/000149315221007382/0001493152-21-007382.txt
1781397,0001781397,EEIQ,0001493152-21-007382,10-K,2020,https://www.sec.gov/Archives/edgar/data/1781397/000149315221007382/0001493152-21-007382.txt
1574232,0001574232,ADXN,0001493152-21-007382,10-K,2020,https://www.sec.gov/Archives/edgar/data/1574232/000149315221007382/0001493152-21-007382.txt
1484565,0001484565,SLNO,0001564590-21-010569,10-K,2020,https://www.sec.gov/Archives/edgar/data/1484565/000156459021010569/0001564590-21-010569.txt
1671584,0001671584,APVO,0001564590-21-016875,10-K,2020,https://www.sec.gov/Archives/edgar/data/1671584/000156459021016875/0001564590-21-016875.txt
889348,0000889348,CVU,0001387131-21-004535,10-K,2020,https://www.sec.gov/Archives/edgar/data/889348/000138713121004535/0001387131-21-004535.txt
1009891,0001009891,AIRI,0001213900-21-018136,10-K,2020,https://www.sec.gov/Archives/edgar/data/1009891/000121390021018136/0001213900-21-018136.txt
1318641,0001318641,STAB,0001437749-21-006758,10-K,2020,https://www.sec.gov/Archives/edgar/data/1318641/000143774921006758/0001437749-21-006758.txt
1823365,0001823365,GBNY,0001558370-21-003627,10-K,2020,https://www.sec.gov/Archives/edgar/data/1823365/000155837021003627/0001558370-21-003627.txt
1518461,0001518461,AMPG,0001477932-21-001890,10-K,2020,https://www.sec.gov/Archives/edgar/data/1518461/000147793221001890/0001477932-21-001890.txt
1140215,0001140215,REED,0001493152-21-007217,10-K,2020,https://www.sec.gov/Archives/edgar/data/1140215/000149315221007217/0001493152-21-007217.txt
944075,0000944075,SCKT,0000944075-21-000026,10-K,2020,https://www.sec.gov/Archives/edgar/data/944075/000094407521000026/0000944075-21-000026.txt
910679,0000910679,WVFC,0001193125-21-274070,10-K,2021,https://www.sec.gov/Archives/edgar/data/910679/000119312521274070/0001193125-21-274070.txt
1729944,0001729944,IMAC,0001493152-21-005333,10-K,2020,https://www.sec.gov/Archives/edgar/data/1729944/000149315221005333/0001493152-21-005333.txt
1827401,0001827401,DRUG,0001493152-21-005333,10-K,2020,https://www.sec.gov/Archives/edgar/data/1827401/000149315221005333/0001493152-21-005333.txt
1692981,0001692981,DIAH,0001692981-21-000006,10-K,2020,https://www.sec.gov/Archives/edgar/data/1692981/000169298121000006/0001692981-21-000006.txt
946486,0000946486,WINT,0001437749-21-007493,10-K,2020,https://www.sec.gov/Archives/edgar/data/946486/000143774921007493/0001437749-21-007493.txt
1585608,0001585608,JAGX,0001558370-21-003811,10-K,2020,https://www.sec.gov/Archives/edgar/data/1585608/000155837021003811/0001558370-21-003811.txt
1043961,0001043961,PRPO,0001558370-21-003619,10-K,2020,https://www.sec.gov/Archives/edgar/data/1043961/000155837021003619/0001558370-21-003619.txt
1782037,0001782037,YGMZ,0001558370-21-003619,10-K,2020,https://www.sec.gov/Archives/edgar/data/1782037/000155837021003619/0001558370-21-003619.txt
1741534,0001741534,MDJH,0001558370-21-003619,10-K,2020,https://www.sec.gov/Archives/edgar/data/1741534/000155837021003619/0001558370-21-003619.txt
1442620,0001442620,RCON,0001558370-21-003619,10-K,2020,https://www.sec.gov/Archives/edgar/data/1442620/000155837021003619/0001558370-21-003619.txt
1603345,0001603345,AGTX,0001477932-21-007074,10-K,2021,https://www.sec.gov/Archives/edgar/data/1603345/000147793221007074/0001477932-21-007074.txt
1641640,0001641640,NBRV,0001558370-21-002824,10-K,2020,https://www.sec.gov/Archives/edgar/data/1641640/000155837021002824/0001558370-21-002824.txt
1616291,0001616291,JP,0001558370-21-002824,10-K,2020,https://www.sec.gov/Archives/edgar/data/1616291/000155837021002824/0001558370-21-002824.txt
810509,0000810509,NAVB,0001437749-21-007329,10-K,2020,https://www.sec.gov/Archives/edgar/data/810509/000143774921007329/0001437749-21-007329.txt
922247,0000922247,CYTH,0001437749-21-005946,10-K,2020,https://www.sec.gov/Archives/edgar/data/922247/000143774921005946/0001437749-21-005946.txt
943184,0000943184,EVK,0001213900-21-018685,10-K,2020,https://www.sec.gov/Archives/edgar/data/943184/000121390021018685/0001213900-21-018685.txt
1618500,0001618500,MDGS,0001213900-21-018685,10-K,2020,https://www.sec.gov/Archives/edgar/data/1618500/000121390021018685/0001213900-21-018685.txt
1004989,0001004989,SGRP,0001437749-21-007784,10-K,2020,https://www.sec.gov/Archives/edgar/data/1004989/000143774921007784/0001437749-21-007784.txt
1053691,0001053691,DFFN,0001437749-21-006236,10-K,2020,https://www.sec.gov/Archives/edgar/data/1053691/000143774921006236/0001437749-21-006236.txt
861838,0000861838,IDRA,0001558370-21-002152,10-K,2020,https://www.sec.gov/Archives/edgar/data/861838/000155837021002152/0001558370-21-002152.txt
1616741,0001616741,PATI,0001616741-21-000054,10-K,2021,https://www.sec.gov/Archives/edgar/data/1616741/000161674121000054/0001616741-21-000054.txt
1566044,0001566044,VYNE,0001566044-21-000010,10-K,2020,https://www.sec.gov/Archives/edgar/data/1566044/000156604421000010/0001566044-21-000010.txt
1761696,0001761696,CRKN,0001213900-21-033299,10-K,2021,https://www.sec.gov/Archives/edgar/data/1761696/000121390021033299/0001213900-21-033299.txt
1351172,0001351172,LMNL,0001213900-21-033299,10-K,2021,https://www.sec.gov/Archives/edgar/data/1351172/000121390021033299/0001213900-21-033299.txt
1534133,0001534133,GRAY,0001564590-21-011305,10-K,2020,https://www.sec.gov/Archives/edgar/data/1534133/000156459021011305/0001564590-21-011305.txt
318833,0000318833,TISI,0000318833-21-000018,10-K,2020,https://www.sec.gov/Archives/edgar/data/318833/000031883321000018/0000318833-21-000018.txt
1092662,0001092662,CEMI,0001140361-21-008210,10-K,2020,https://www.sec.gov/Archives/edgar/data/1092662/000114036121008210/0001140361-21-008210.txt
1760903,0001760903,JUPW,0001264931-21-000037,10-K,2020,https://www.sec.gov/Archives/edgar/data/1760903/000126493121000037/0001264931-21-000037.txt
1682241,0001682241,LYL,0001264931-21-000037,10-K,2020,https://www.sec.gov/Archives/edgar/data/1682241/000126493121000037/0001264931-21-000037.txt
1829635,0001829635,RNAZ,0001264931-21-000037,10-K,2020,https://www.sec.gov/Archives/edgar/data/1829635/000126493121000037/0001264931-21-000037.txt
1417370,0001417370,YUANF,0001264931-21-000037,10-K,2020,https://www.sec.gov/Archives/edgar/data/1417370/000126493121000037/0001264931-21-000037.txt
722313,0000722313,NSYS,0001437749-21-006916,10-K,2020,https://www.sec.gov/Archives/edgar/data/722313/000143774921006916/0001437749-21-006916.txt
732026,0000732026,TRT,0001654954-21-010701,10-K,2021,https://www.sec.gov/Archives/edgar/data/732026/000165495421010701/0001654954-21-010701.txt
812796,0000812796,SNGX,0001213900-21-018698,10-K,2020,https://www.sec.gov/Archives/edgar/data/812796/000121390021018698/0001213900-21-018698.txt
1675634,0001675634,PIXY,0001104659-21-146029,10-K,2021,https://www.sec.gov/Archives/edgar/data/1675634/000110465921146029/0001104659-21-146029.txt
1640043,0001640043,PXS,0001104659-21-146029,10-K,2021,https://www.sec.gov/Archives/edgar/data/1640043/000110465921146029/0001104659-21-146029.txt
1376321,0001376321,CNET,0001171843-21-002452,10-K,2020,https://www.sec.gov/Archives/edgar/data/1376321/000117184321002452/0001171843-21-002452.txt
1133818,0001133818,BPTH,0001104659-21-033789,10-K,2020,https://www.sec.gov/Archives/edgar/data/1133818/000110465921033789/0001104659-21-033789.txt
1569083,0001569083,CQCQ,0001640334-21-000935,10-K,2020,https://www.sec.gov/Archives/edgar/data/1569083/000164033421000935/0001640334-21-000935.txt
1703073,0001703073,VIVC,0001549727-21-000016,10-K,2020,https://www.sec.gov/Archives/edgar/data/1703073/000154972721000016/0001549727-21-000016.txt
1164888,0001164888,KBPH,0001549727-21-000016,10-K,2020,https://www.sec.gov/Archives/edgar/data/1164888/000154972721000016/0001549727-21-000016.txt
1712178,0001712178,REDU,0001549727-21-000016,10-K,2020,https://www.sec.gov/Archives/edgar/data/1712178/000154972721000016/0001549727-21-000016.txt
1841330,0001841330,KTTA,0001549727-21-000016,10-K,2020,https://www.sec.gov/Archives/edgar/data/1841330/000154972721000016/0001549727-21-000016.txt
19871,0000019871,CVR,0001193125-21-087465,10-K,2020,https://www.sec.gov/Archives/edgar/data/19871/000119312521087465/0001193125-21-087465.txt
1708599,0001708599,AGE,0001493152-21-007461,10-K,2020,https://www.sec.gov/Archives/edgar/data/1708599/000149315221007461/0001493152-21-007461.txt
907654,0000907654,ABIO,0001564590-21-014148,10-K,2020,https://www.sec.gov/Archives/edgar/data/907654/000156459021014148/0001564590-21-014148.txt
885307,0000885307,JCTCF,0001052918-21-000395,10-K,2021,https://www.sec.gov/Archives/edgar/data/885307/000105291821000395/0001052918-21-000395.txt
1833908,0001833908,ALF,0001052918-21-000395,10-K,2021,https://www.sec.gov/Archives/edgar/data/1833908/000105291821000395/0001052918-21-000395.txt
1742056,0001742056,LAIX,0001052918-21-000395,10-K,2021,https://www.sec.gov/Archives/edgar/data/1742056/000105291821000395/0001052918-21-000395.txt
819050,0000819050,BBI,0000819050-21-000029,10-K,2020,https://www.sec.gov/Archives/edgar/data/819050/000081905021000029/0000819050-21-000029.txt
1617669,0001617669,UFAB,0001617669-21-000022,10-K,2020,https://www.sec.gov/Archives/edgar/data/1617669/000161766921000022/0001617669-21-000022.txt
1463833,0001463833,IDW,0001213900-22-002857,10-K,2021,https://www.sec.gov/Archives/edgar/data/1463833/000121390022002857/0001213900-22-002857.txt
1355839,0001355839,PALT,0001213900-21-017135,10-K,2020,https://www.sec.gov/Archives/edgar/data/1355839/000121390021017135/0001213900-21-017135.txt
1270436,0001270436,COHN,0001437749-21-005149,10-K,2020,https://www.sec.gov/Archives/edgar/data/1270436/000143774921005149/0001437749-21-005149.txt
1460702,0001460702,QLGN,0001437749-21-005149,10-K,2020,https://www.sec.gov/Archives/edgar/data/1460702/000143774921005149/0001437749-21-005149.txt
1083220,0001083220,XELB,0001558370-21-004669,10-K,2020,https://www.sec.gov/Archives/edgar/data/1083220/000155837021004669/0001558370-21-004669.txt
1633441,0001633441,SECO,0001558370-21-004669,10-K,2020,https://www.sec.gov/Archives/edgar/data/1633441/000155837021004669/0001558370-21-004669.txt
1629210,0001629210,PZG,0001564590-21-048261,10-K,2021,https://www.sec.gov/Archives/edgar/data/1629210/000156459021048261/0001564590-21-048261.txt
1379006,0001379006,NNVC,0001104659-21-125343,10-K,2021,https://www.sec.gov/Archives/edgar/data/1379006/000110465921125343/0001104659-21-125343.txt
746210,0000746210,OBLG,0000746210-21-000024,10-K,2020,https://www.sec.gov/Archives/edgar/data/746210/000074621021000024/0000746210-21-000024.txt
944480,0000944480,GVP,0001140361-21-012540,10-K,2020,https://www.sec.gov/Archives/edgar/data/944480/000114036121012540/0001140361-21-012540.txt
1587221,0001587221,ZSAN,0001587221-21-000007,10-K,2020,https://www.sec.gov/Archives/edgar/data/1587221/000158722121000007/0001587221-21-000007.txt
1855509,0001855509,VEEE,0001587221-21-000007,10-K,2020,https://www.sec.gov/Archives/edgar/data/1855509/000158722121000007/0001587221-21-000007.txt
1499961,0001499961,MULN,0001104659-21-154243,10-K,2021,https://www.sec.gov/Archives/edgar/data/1499961/000110465921154243/0001104659-21-154243.txt
1769256,0001769256,QK,0001104659-21-154243,10-K,2021,https://www.sec.gov/Archives/edgar/data/1769256/000110465921154243/0001104659-21-154243.txt
1161814,0001161814,KIQ,0001104659-21-154243,10-K,2021,https://www.sec.gov/Archives/edgar/data/1161814/000110465921154243/0001104659-21-154243.txt
1522602,0001522602,CWBR,0001213900-21-018680,10-K,2020,https://www.sec.gov/Archives/edgar/data/1522602/000121390021018680/0001213900-21-018680.txt
1708331,0001708331,VRPX,0001213900-21-018680,10-K,2020,https://www.sec.gov/Archives/edgar/data/1708331/000121390021018680/0001213900-21-018680.txt
1026980,0001026980,APWC,0001213900-21-018680,10-K,2020,https://www.sec.gov/Archives/edgar/data/1026980/000121390021018680/0001213900-21-018680.txt
1069996,0001069996,FNHC,0001069996-21-000048,10-K,2020,https://www.sec.gov/Archives/edgar/data/1069996/000106999621000048/0001069996-21-000048.txt
1626696,0001626696,SWGI,0001069996-21-000048,10-K,2020,https://www.sec.gov/Archives/edgar/data/1626696/000106999621000048/0001069996-21-000048.txt
1074871,0001074871,MODD,0001019056-21-000387,10-K,2021,https://www.sec.gov/Archives/edgar/data/1074871/000101905621000387/0001019056-21-000387.txt
1506928,0001506928,AVGR,0001437749-21-005713,10-K,2020,https://www.sec.gov/Archives/edgar/data/1506928/000143774921005713/0001437749-21-005713.txt
1357671,0001357671,CRTD,0001213900-21-018972,10-K,2020,https://www.sec.gov/Archives/edgar/data/1357671/000121390021018972/0001213900-21-018972.txt
1567900,0001567900,BLBX,0001437749-21-007800,10-K,2020,https://www.sec.gov/Archives/edgar/data/1567900/000143774921007800/0001437749-21-007800.txt
1007019,0001007019,JVA,0001493152-22-002765,10-K,2021,https://www.sec.gov/Archives/edgar/data/1007019/000149315222002765/0001493152-22-002765.txt
1600422,0001600422,SDPI,0001493152-21-006143,10-K,2020,https://www.sec.gov/Archives/edgar/data/1600422/000149315221006143/0001493152-21-006143.txt
1497253,0001497253,ONVO,0001564590-21-032980,10-K,2021,https://www.sec.gov/Archives/edgar/data/1497253/000156459021032980/0001564590-21-032980.txt
1611747,0001611747,BVXV,0001564590-21-032980,10-K,2021,https://www.sec.gov/Archives/edgar/data/1611747/000156459021032980/0001564590-21-032980.txt
1263011,0001263011,EXN,0001564590-21-032980,10-K,2021,https://www.sec.gov/Archives/edgar/data/1263011/000156459021032980/0001564590-21-032980.txt
1418115,0001418115,HSMD,0001477932-20-005758,10-K,2020,https://www.sec.gov/Archives/edgar/data/1418115/000147793220005758/0001477932-20-005758.txt
10048,0000010048,BRN,0000010048-21-000026,10-K,2021,https://www.sec.gov/Archives/edgar/data/10048/000001004821000026/0000010048-21-000026.txt
1381074,0001381074,FFHL,0000010048-21-000026,10-K,2021,https://www.sec.gov/Archives/edgar/data/1381074/000001004821000026/0000010048-21-000026.txt
1554818,0001554818,AUUD,0001683168-22-001112,10-K,2021,https://www.sec.gov/Archives/edgar/data/1554818/000168316822001112/0001683168-22-001112.txt
1826397,0001826397,AGRI,0001683168-22-001112,10-K,2021,https://www.sec.gov/Archives/edgar/data/1826397/000168316822001112/0001683168-22-001112.txt
1566826,0001566826,NXTD,0001213900-21-021782,10-K,2020,https://www.sec.gov/Archives/edgar/data/1566826/000121390021021782/0001213900-21-021782.txt
1742927,0001742927,RVPH,0001437749-21-006681,10-K,2020,https://www.sec.gov/Archives/edgar/data/1742927/000143774921006681/0001437749-21-006681.txt
1718405,0001718405,HYMC,0001718405-21-000029,10-K,2020,https://www.sec.gov/Archives/edgar/data/1718405/000171840521000029/0001718405-21-000029.txt
1105101,0001105101,GIGM,0001718405-21-000029,10-K,2020,https://www.sec.gov/Archives/edgar/data/1105101/000171840521000029/0001718405-21-000029.txt
1769768,0001769768,EJH,0001718405-21-000029,10-K,2020,https://www.sec.gov/Archives/edgar/data/1769768/000171840521000029/0001718405-21-000029.txt
1358633,0001358633,SNBH,0001731122-21-000612,10-K,2020,https://www.sec.gov/Archives/edgar/data/1358633/000173112221000612/0001731122-21-000612.txt
1638287,0001638287,NRBO,0001558370-21-004356,10-K,2020,https://www.sec.gov/Archives/edgar/data/1638287/000155837021004356/0001558370-21-004356.txt
66418,0000066418,MXC,0001493152-21-015272,10-K,2021,https://www.sec.gov/Archives/edgar/data/66418/000149315221015272/0001493152-21-015272.txt
888721,0000888721,TRIB,0001493152-21-015272,10-K,2021,https://www.sec.gov/Archives/edgar/data/888721/000149315221015272/0001493152-21-015272.txt
1023994,0001023994,SGBX,0001213900-21-021736,10-K,2020,https://www.sec.gov/Archives/edgar/data/1023994/000121390021021736/0001213900-21-021736.txt
1103833,0001103833,CRWE,0001477932-21-001456,10-K,2020,https://www.sec.gov/Archives/edgar/data/1103833/000147793221001456/0001477932-21-001456.txt
1104038,0001104038,VRME,0001214659-21-003448,10-K,2020,https://www.sec.gov/Archives/edgar/data/1104038/000121465921003448/0001214659-21-003448.txt
1024672,0001024672,ELTK,0001214659-21-003448,10-K,2020,https://www.sec.gov/Archives/edgar/data/1024672/000121465921003448/0001214659-21-003448.txt
1815566,0001815566,IFBD,0001214659-21-003448,10-K,2020,https://www.sec.gov/Archives/edgar/data/1815566/000121465921003448/0001214659-21-003448.txt
1419554,0001419554,BBLG,0001493152-21-008887,10-K,2020,https://www.sec.gov/Archives/edgar/data/1419554/000149315221008887/0001493152-21-008887.txt
1536196,0001536196,CANF,0001493152-21-008887,10-K,2020,https://www.sec.gov/Archives/edgar/data/1536196/000149315221008887/0001493152-21-008887.txt
1310630,0001310630,CFOO,0001493152-21-008621,10-K,2020,https://www.sec.gov/Archives/edgar/data/1310630/000149315221008621/0001493152-21-008621.txt
1750106,0001750106,AEI,0001654954-21-004178,10-K,2020,https://www.sec.gov/Archives/edgar/data/1750106/000165495421004178/0001654954-21-004178.txt
1808898,0001808898,BNTC,0001193125-21-276758,10-K,2021,https://www.sec.gov/Archives/edgar/data/1808898/000119312521276758/0001193125-21-276758.txt
22701,0000022701,JCS,0000897101-21-000260,10-K,2020,https://www.sec.gov/Archives/edgar/data/22701/000089710121000260/0000897101-21-000260.txt
1335105,0001335105,LIXT,0001493152-21-006882,10-K,2020,https://www.sec.gov/Archives/edgar/data/1335105/000149315221006882/0001493152-21-006882.txt
314227,0000314227,TOMZ,0001654954-21-003525,10-K,2020,https://www.sec.gov/Archives/edgar/data/314227/000165495421003525/0001654954-21-003525.txt
1326706,0001326706,NAOV,0001493152-21-008951,10-K,2020,https://www.sec.gov/Archives/edgar/data/1326706/000149315221008951/0001493152-21-008951.txt
1811109,0001811109,AUVI,0001607062-21-000068,10-K,2020,https://www.sec.gov/Archives/edgar/data/1811109/000160706221000068/0001607062-21-000068.txt
1559998,0001559998,VINO,0001493152-21-008578,10-K,2020,https://www.sec.gov/Archives/edgar/data/1559998/000149315221008578/0001493152-21-008578.txt
1469443,0001469443,RKDA,0001564590-21-017118,10-K,2020,https://www.sec.gov/Archives/edgar/data/1469443/000156459021017118/0001564590-21-017118.txt
1433607,0001433607,NSPR,0001493152-21-005564,10-K,2020,https://www.sec.gov/Archives/edgar/data/1433607/000149315221005564/0001493152-21-005564.txt
1754323,0001754323,PBTS,0001493152-21-005564,10-K,2020,https://www.sec.gov/Archives/edgar/data/1754323/000149315221005564/0001493152-21-005564.txt
1410172,0001410172,RBCN,0001213900-21-017083,10-K,2020,https://www.sec.gov/Archives/edgar/data/1410172/000121390021017083/0001213900-21-017083.txt
1419041,0001419041,FBRX,0001564590-21-013249,10-K,2020,https://www.sec.gov/Archives/edgar/data/1419041/000156459021013249/0001564590-21-013249.txt
1700844,0001700844,UNEX,0001493152-21-029975,10-K,2021,https://www.sec.gov/Archives/edgar/data/1700844/000149315221029975/0001493152-21-029975.txt
352955,0000352955,CKX,0001437749-21-007143,10-K,2020,https://www.sec.gov/Archives/edgar/data/352955/000143774921007143/0001437749-21-007143.txt
1691936,0001691936,SNAX,0001493152-21-004295,10-K,2020,https://www.sec.gov/Archives/edgar/data/1691936/000149315221004295/0001493152-21-004295.txt
1419951,0001419951,DTST,0001731122-21-000486,10-K,2020,https://www.sec.gov/Archives/edgar/data/1419951/000173112221000486/0001731122-21-000486.txt
1498382,0001498382,KTRA,0001564590-21-049235,10-K,2021,https://www.sec.gov/Archives/edgar/data/1498382/000156459021049235/0001564590-21-049235.txt
1437750,0001437750,TRXA,0001477932-21-007047,10-K,2021,https://www.sec.gov/Archives/edgar/data/1437750/000147793221007047/0001477932-21-007047.txt
1713923,0001713923,JT,0001477932-21-007047,10-K,2021,https://www.sec.gov/Archives/edgar/data/1713923/000147793221007047/0001477932-21-007047.txt
1013706,0001013706,WHLM,0001171843-21-001816,10-K,2020,https://www.sec.gov/Archives/edgar/data/1013706/000117184321001816/0001171843-21-001816.txt
840715,0000840715,CLRO,0001753926-21-000080,10-K,2020,https://www.sec.gov/Archives/edgar/data/840715/000175392621000080/0001753926-21-000080.txt
1842952,0001842952,CNTX,0001753926-21-000080,10-K,2020,https://www.sec.gov/Archives/edgar/data/1842952/000175392621000080/0001753926-21-000080.txt
882291,0000882291,AEMD,0001683168-21-002707,10-K,2021,https://www.sec.gov/Archives/edgar/data/882291/000168316821002707/0001683168-21-002707.txt
1348362,0001348362,LEXX,0001640334-21-002981,10-K,2021,https://www.sec.gov/Archives/edgar/data/1348362/000164033421002981/0001640334-21-002981.txt
1716338,0001716338,PT,0001640334-21-002981,10-K,2021,https://www.sec.gov/Archives/edgar/data/1716338/000164033421002981/0001640334-21-002981.txt
1504167,0001504167,TMBR,0001104659-21-040402,10-K,2020,https://www.sec.gov/Archives/edgar/data/1504167/000110465921040402/0001104659-21-040402.txt
1427570,0001427570,RSLS,0001558370-21-002923,10-K,2020,https://www.sec.gov/Archives/edgar/data/1427570/000155837021002923/0001558370-21-002923.txt
1837493,0001837493,IINN,0001558370-21-002923,10-K,2020,https://www.sec.gov/Archives/edgar/data/1837493/000155837021002923/0001558370-21-002923.txt
1664106,0001664106,LOGC,0001564590-21-013165,10-K,2020,https://www.sec.gov/Archives/edgar/data/1664106/000156459021013165/0001564590-21-013165.txt
875355,0000875355,ISIG,0001654954-21-002616,10-K,2020,https://www.sec.gov/Archives/edgar/data/875355/000165495421002616/0001654954-21-002616.txt
1008848,0001008848,ACOR,0001564590-21-013318,10-K,2020,https://www.sec.gov/Archives/edgar/data/1008848/000156459021013318/0001564590-21-013318.txt
1686850,0001686850,MOTS,0001213900-21-015694,10-K,2020,https://www.sec.gov/Archives/edgar/data/1686850/000121390021015694/0001213900-21-015694.txt
1052054,0001052054,EVOL,0001562762-21-000123,10-K,2020,https://www.sec.gov/Archives/edgar/data/1052054/000156276221000123/0001562762-21-000123.txt
1604191,0001604191,FWBI,0001654954-21-003659,10-K,2020,https://www.sec.gov/Archives/edgar/data/1604191/000165495421003659/0001654954-21-003659.txt
1544227,0001544227,TPST,0001544227-21-000018,10-K,2020,https://www.sec.gov/Archives/edgar/data/1544227/000154422721000018/0001544227-21-000018.txt
1502292,0001502292,CNFR,0001564590-21-012548,10-K,2020,https://www.sec.gov/Archives/edgar/data/1502292/000156459021012548/0001564590-21-012548.txt
1704287,0001704287,BJDX,0001564590-21-012548,10-K,2020,https://www.sec.gov/Archives/edgar/data/1704287/000156459021012548/0001564590-21-012548.txt
1725332,0001725332,SFET,0001564590-21-012548,10-K,2020,https://www.sec.gov/Archives/edgar/data/1725332/000156459021012548/0001564590-21-012548.txt
1036848,0001036848,ACY,0001654954-21-004244,10-K,2020,https://www.sec.gov/Archives/edgar/data/1036848/000165495421004244/0001654954-21-004244.txt
1600132,0001600132,BLPH,0001558370-21-002768,10-K,2020,https://www.sec.gov/Archives/edgar/data/1600132/000155837021002768/0001558370-21-002768.txt
788611,0000788611,SGLB,0001493152-21-006709,10-K,2020,https://www.sec.gov/Archives/edgar/data/788611/000149315221006709/0001493152-21-006709.txt
1770236,0001770236,MITQ,0001493152-21-006709,10-K,2020,https://www.sec.gov/Archives/edgar/data/1770236/000149315221006709/0001493152-21-006709.txt
1672572,0001672572,LNBY,0001493152-21-015199,10-K,2021,https://www.sec.gov/Archives/edgar/data/1672572/000149315221015199/0001493152-21-015199.txt
1591565,0001591565,BLYQ,0001640334-22-000024,10-K,2021,https://www.sec.gov/Archives/edgar/data/1591565/000164033422000024/0001640334-22-000024.txt
795212,0000795212,KSPN,0001140361-21-015301,10-K,2020,https://www.sec.gov/Archives/edgar/data/795212/000114036121015301/0001140361-21-015301.txt
1698702,0001698702,ARGC,0001213900-21-027512,10-K,2021,https://www.sec.gov/Archives/edgar/data/1698702/000121390021027512/0001213900-21-027512.txt
942126,0000942126,TAIT,0001185185-21-000441,10-K,2020,https://www.sec.gov/Archives/edgar/data/942126/000118518521000441/0001185185-21-000441.txt
1784440,0001784440,NOTR,0001185185-21-001761,10-K,2021,https://www.sec.gov/Archives/edgar/data/1784440/000118518521001761/0001185185-21-001761.txt
1314196,0001314196,OLB,0001213900-21-018415,10-K,2020,https://www.sec.gov/Archives/edgar/data/1314196/000121390021018415/0001213900-21-018415.txt
1288855,0001288855,OPHC,0001493152-21-006774,10-K,2020,https://www.sec.gov/Archives/edgar/data/1288855/000149315221006774/0001493152-21-006774.txt
1591890,0001591890,FGF,0001493152-21-006325,10-K,2020,https://www.sec.gov/Archives/edgar/data/1591890/000149315221006325/0001493152-21-006325.txt
